Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-07-17,5514.59,5514.59,5370.14,5370.14,556.06677948243
2013-07-18,5452.63,5466.68,5417.09,5444.37,1032.0599427194
2013-07-19,5444.37,5452.63,5370.85,5386.54,1397.9518836188
2013-07-22,5370.85,5452.63,5370.01,5419.57,1464.6798971568
2013-07-23,5427.83,5655.04,5427.83,5636.43,1412.4096198854
2013-07-24,5577.37,5659.16,5576.54,5617.87,435.95635511423
2013-07-25,5700.47,5700.47,5618.68,5659.16,861.90350819778
2013-07-26,5655.01,5659.16,5547.64,5617.87,1413.5217534444
2013-07-29,5634.37,5782.26,5634.37,5713.73,342.53713616118
2013-07-30,5782.26,5857.43,5782.26,5816.13,243.55724941331
2013-07-31,5785.56,5785.56,5700.47,5762.44,235.77231450055
2013-08-01,5762.44,5948.33,5700.51,5948.33,666.16800181995
2013-08-02,5946.67,6030.93,5944.2,6030.93,690.63494011719
2013-08-05,5989.63,6154.86,5989.63,6154.02,657.27093334824
2013-08-06,6153.99,6154.02,6080.51,6121.81,225.76311246987
2013-08-07,6154.02,6237.48,6154.02,6196.16,511.58143712384
2013-08-08,6278.77,6600.99,6278.77,6600.99,1068.7603501653
2013-08-09,6591.84,6815.7,6464.67,6815.7,956.43486070979
2013-08-12,6814.95,6898.35,6782.73,6857.09,487.11449882662
2013-08-13,6857.09,7096.68,6857.09,7022.33,1015.3779393349
2013-08-14,7047.15,7187.51,7047.15,7125.89,1035.3963433963
2013-08-16,7342.88,7342.88,7172.28,7270.19,170.15643452162
2013-08-19,7270.19,7270.19,6848.82,7018.2,266.91205415157
2013-08-20,7018.2,7022.33,6609.5,7018.2,370.34047513531
2013-08-21,7022.33,7104.94,6857.93,6857.93,1166.6281033542
2013-08-22,7228.84,7228.84,6865.48,6915.01,1275.6171921327
2013-08-23,7012.4,7183.43,7012.4,7104.94,715.10187841442
2013-08-26,7104.94,7113.19,7022.28,7039.71,1840.5810400869
2013-08-27,7039.71,7039.71,6733.16,6779.94,2346.6018094159
2013-08-28,6733.16,6815.78,6362.31,6444.01,841.88510413641
2013-08-29,6567.93,6715.77,6468.8,6526.62,1392.391215824
2013-08-30,6542.92,6542.92,6468.8,6468.8,477.10529679593
2013-09-02,6494.45,6691.88,6494.45,6691.83,819.64243295711
2013-09-03,6898.16,6929.89,6846.48,6888.15,606.11278963585
2013-09-04,6846.4,6913.16,6579.27,6762.92,635.02826216894
2013-09-05,6804.65,6804.65,6157.59,6428.93,1379.0456131165
2013-09-06,6428.93,6428.93,6261.95,6261.95,1817.2262353486
2013-09-09,6345.45,6595.93,6345.45,6595.88,323.63086565878
2013-09-10,6637.67,6679.41,6595.5,6595.93,502.68436865212
2013-09-11,6636.85,6636.85,6428.93,6636.85,352.54633819187
2013-09-12,6636.85,6636.85,6485.52,6512.97,830.76376854676
2013-09-13,6512.97,6519.94,6452.31,6511.62,731.78388179889
2013-09-16,6637.67,6645.19,6370.12,6387.19,764.03575500887
2013-09-17,6387.19,6427.7,6270.38,6387.19,1065.4239494883
2013-09-18,6387.19,6554.16,6387.19,6512.43,1144.3854321748
2013-09-19,6620.98,6846.4,6604.28,6604.28,646.14959775859
2013-09-20,6607,6846.4,6575.49,6846.4,645.03746419963
2013-09-23,6845.57,6871.45,6679.41,6762.92,284.70619109501
2013-09-24,6883.15,7013.4,6721.15,6929.89,1072.0967508421
2013-09-25,6971.65,7096.89,6971.65,7055.13,2868.1924485704
2013-09-26,7063.47,7180.37,7046.79,7180.37,1533.6321778126
2013-09-27,7187.89,7263.03,7138.64,7188.72,540.49690965693
2013-09-30,7096.84,7222.14,7055.13,7222.14,261.35138635675
2013-10-01,7171.99,7848.31,7163.72,7848.31,1096.5636891394
2013-10-02,7848.31,7948.53,7635.46,7848.31,285.81832465397
2013-10-03,7848.35,8015.31,7764.74,7848.31,660.60733402513
2013-10-04,7846.64,7930.94,7682.17,7912.6,542.72117677486
2013-10-07,7769.06,7931.81,7723.95,7795.69,800.7361624547
2013-10-08,7869.19,7869.19,7607.86,7607.86,538.27264253899
2013-10-09,7606.14,7764.83,7435.02,7681.33,1111.0214254059
2013-10-10,7681.37,7698.04,7515.72,7526.87,2436.684627692
2013-10-11,7581.14,7622.06,7430.91,7597.84,1619.2664618529
2013-10-14,7514.35,7639.05,7473.43,7552.84,487.11449882662
2013-10-15,7597.75,7681.33,7514.47,7515.17,1518.0623079871
2013-10-16,7515.21,7677.16,7515.21,7527.69,1033.1720762784
2013-10-17,7527.69,7636.28,7489.34,7556.09,1034.2842098373
2013-10-18,7432.51,7556.09,7432.51,7556.09,850.78217260813
2013-10-21,7597.84,7756.49,7597.84,7631.24,568.30024863105
2013-10-22,7597.88,7764.83,7566.96,7597.84,1097.6758226983
2013-10-23,7723.09,7723.09,7597.84,7597.88,86.74641759926
2013-10-24,7718.91,7718.91,7603.9,7652.12,223.53884535194
2013-10-25,7663.84,7714.73,7652.93,7681.33,539.38477609797
2013-10-28,7681.33,7714.73,7514.35,7516.87,562.73958083623
2013-10-29,7589.48,7639.58,7567.44,7597.84,463.75969408836
2013-10-30,7672.15,7672.15,7597.84,7597.84,143.46522910647
2013-10-31,7697.19,7697.19,7514.35,7514.35,299.16392736155
2013-11-04,7514.47,7639.58,7514.47,7535.21,707.31694350165
2013-11-05,7540.26,7630.36,7516.02,7516.02,243.55724941331
2013-11-06,7556.09,7556.09,7439.29,7547.74,365.89194089944
2013-11-07,7555.25,7576.97,7418.34,7430.86,2651.3264045723
2013-11-08,7354.03,7414.1,7263.88,7330.66,1181.0858396207
2013-11-12,7430.86,7556.56,7414.15,7514.35,1146.6096992928
2013-11-13,7531.03,7531.03,7430.86,7430.86,311.39739651016
2013-11-14,7430.86,7546.9,7430.86,7497.66,588.31865269242
2013-11-15,7597.84,7765.7,7514.35,7551.9,4903.3968614762
2013-11-18,7676.32,7681.33,7556.13,7598.26,757.36295365508
2013-11-19,7598.31,7681.33,7514.35,7578.64,314.73379718706
2013-11-20,7597.84,7680.49,7597.84,7599.52,726.22321400406
2013-11-21,7597.84,7622.87,7597.84,7606.18,224.65097891091
2013-11-22,7597.01,7622.87,7560.74,7597.84,489.33876594454
2013-11-25,7597.8,7618.7,7555.93,7555.93,1362.363609732
2013-11-26,7607.09,7656.29,7522.75,7647.95,1183.3101067386
2013-11-27,7556.6,7647.91,7556.52,7564.44,57.830945066173
2013-11-28,7643.76,7672.98,7568.74,7672.98,140.12882842957
2013-11-29,7597.84,7681.33,7597.84,7664.64,227.9873795878
2013-12-02,7597.84,7681.3,7526.87,7597.84,1908.4211871837
2013-12-03,7597.88,7597.93,7514.35,7576.97,349.20993751497
2013-12-04,7514.35,7526.87,7347.36,7364.14,1275.6171921327
2013-12-05,7305.6,7389.12,7263.88,7347.36,812.96963160333
2013-12-06,7347.36,7505.16,7347.36,7389.12,973.11686409426
2013-12-09,7506.01,7514.35,7430.86,7430.96,95.643486070979
2013-12-10,7551.9,7551.9,7339.01,7514.35,482.66596459076
2013-12-11,7472.62,7514.35,7399.14,7399.14,403.70448190425
2013-12-12,7399.18,7411.56,7197.08,7347.32,1597.0237906735
2013-12-13,7346.53,7429.19,7222.95,7429.19,1846.1417078817
2013-12-16,7430.81,7430.81,7022.56,7347.36,276.92125618226
2013-12-17,7347.36,7405.81,7050.68,7155.33,2034.0922793467
2013-12-18,7163.68,7347.36,7155.15,7263.88,4918.9667313016
2013-12-19,7389.12,7430.86,7155.33,7263.03,2563.4678534141
2013-12-20,7097.77,7405.81,7097.77,7263.88,1649.2940679449
2013-12-23,7263.03,7389.12,7263.03,7347.36,393.69527987357
2013-12-27,7389.12,7430.86,7263.92,7306.44,193.51123925989
2013-12-30,7342.36,7514.35,7263.88,7514.35,4524.1593178691
2014-01-02,7436.71,7518.53,7431.73,7504.32,50.046010153419
2014-01-03,7530.22,7639.58,7515.17,7593.67,667.28013537893
2014-01-07,7597.84,7597.84,7364.05,7364.05,1025.3871413656
2014-01-08,7414.15,7414.15,6971.65,7318.15,531.59984118521
2014-01-09,7231.3,7231.3,7096.89,7096.89,344.76140327911
2014-01-10,7096.89,7138.64,7030.09,7096.89,151.25016401922
2014-01-13,7217.11,7263.88,7069.33,7069.33,474.88102967801
2014-01-14,7163.68,7389.57,7013.46,7389.57,1460.2313629209
2014-01-15,7420.84,7420.84,7313.97,7318.15,180.16563655231
2014-01-16,7322.36,7380.75,7263.88,7272.26,78.961482686506
2014-01-17,7266.38,7388.22,7266.38,7347.36,117.88615725027
2014-01-20,7384.08,7384.94,7181.21,7329.82,302.50032803845
2014-01-21,7368.22,7621.23,7351.53,7514.35,866.35204243364
2014-01-22,7621.23,7672.98,7522.71,7672.98,1510.2773730743
2014-01-23,7667.94,7881.71,7667.94,7723.05,1456.894962244
2014-01-24,7691.39,7691.39,7560.31,7580.72,1976.2613342805
2014-01-27,7514.35,7514.35,7430.86,7464.16,240.22084873641
2014-01-28,7430.91,7516.05,7430.91,7441.8,737.34454959371
2014-01-29,7514.35,7514.35,7364.05,7364.05,564.96384795416
2014-01-30,7364.1,7432.55,7305.6,7305.6,653.93453267134
2014-01-31,7096.89,7467.55,7072.68,7347.36,3113.9739651016
2014-02-03,7414.15,7472.01,7346.53,7380.75,1222.2347813023
2014-02-04,7347.36,7380.75,7222.19,7351.53,1649.2940679449
2014-02-05,7278.03,7386.6,7263.92,7386.56,734.00814891682
2014-02-06,7472.62,7668.85,7429.55,7514.35,1205.552777918
2014-02-07,7514.35,7681.26,7506.82,7681.26,703.98054282477
2014-02-10,7656.29,7680.49,7614.57,7668.82,551.61824524658
2014-02-11,7731.42,7861.38,7647.99,7847.07,1101.0122233752
2014-02-12,7847.07,7890.06,7727.29,7730.59,642.81319708169
2014-02-13,7789.88,7855.39,7666.3,7848.31,797.39976177781
2014-02-14,7848.24,8040.36,7839.84,8040.36,1085.4423535498
2014-02-17,8015.71,8263.24,8015.71,8157.23,292.49112600776
2014-02-18,8250.75,8253.26,8048.87,8057.05,351.4342046329
2014-02-19,8098.79,8182.29,7931.81,8098.79,1887.2906495634
2014-02-20,8098.79,8163.67,7952.7,8099.62,528.26344050832
2014-02-21,8098.92,8224.02,8057.05,8148.89,479.32956391386
2014-02-24,8148.89,8332.58,8148.89,8332.58,718.4382790913
2014-02-25,8332.58,8332.58,8152.57,8182.29,239.10871517745
2014-02-26,8199.02,8199.02,8024.48,8065.4,475.99316323697
2014-02-27,8082.14,8315.88,8082.14,8140.54,334.75220124842
2014-02-28,8257.44,8349.27,8181.91,8349.27,1410.1853527674
2014-03-03,8057.05,8057.05,7514.56,7514.56,1660.4154035346
2014-03-04,7681.33,7931.81,7681.33,7931.81,2262.0796589346
2014-03-05,7981.91,8048.69,7597.84,7631.24,1138.8247643801
2014-03-06,7660.46,7839.96,7652.12,7764.83,554.95464592347
2014-03-07,7781.53,7876.54,7606.18,7606.18,2352.1624772107
2014-03-10,7606.18,7672.94,7472.62,7472.62,409.26514969907
2014-03-11,7514.35,7606.97,7430.86,7430.86,646.14959775859
2014-03-12,7514.39,7514.39,7097.73,7255.52,1083.2180864318
2014-03-13,7156.98,7422.46,7156.98,7188.72,3206.2810504958
2014-03-14,7063.47,7180.37,6771.34,6921.54,3617.7704673128
2014-03-17,6854.74,7212.77,6854.74,7105.26,1651.5183350628
2014-03-18,7207.92,7213.72,7013.4,7097.29,2006.2889403726
2014-03-19,7138.6,7171.99,7030.09,7096.89,1604.8087255863
2014-03-20,7096.93,7389.12,7055.21,7180.37,914.17378546913
2014-03-21,7263.88,7263.88,6972.9,7096.89,18951.86797832
2014-03-24,7244.66,7313.3,7188.76,7313.3,1105.4607576111
2014-03-25,7359.87,7614.54,7359.87,7564.44,3865.7762509619
2014-03-26,7564.48,7656.29,7497.66,7506.01,1119.9184938777
2014-03-27,7488.47,7606.18,7354.03,7514.35,1451.3342944491
2014-03-28,7516.02,7556.13,7313.97,7470.09,3138.4409033989
2014-03-31,7514.35,7564.44,7389.31,7420.84,1450.2221608902
2014-04-01,7426.72,7555.21,7163.68,7263.88,3206.2810504958
2014-04-02,7343.2,7343.2,6868.17,6946.61,5268.1766688166
2014-04-03,6946.61,7031.77,6906.56,6992.52,1197.7678430052
2014-04-04,6992.52,7288.92,6992.52,7263.88,1875.0571804148
2014-04-07,7238.73,7238.81,7038.43,7055.13,1251.1502538355
2014-04-08,7055.13,7138.55,6985.09,7080.18,3459.8475019397
2014-04-09,7180.37,7201.24,7050.12,7121.82,424.83501952458
2014-04-10,7121.93,7180.37,6979.99,6988.34,5510.6217846709
2014-04-11,6929.05,7021.25,6846.4,6950.77,1242.2531853638
2014-04-14,6888.15,6922.85,6683.63,6696.1,4345.1058148757
2014-04-15,6679.36,6737.82,6651.24,6671.07,1028.7235420425
2014-04-16,6671.07,6744.29,6124.19,6303.7,5557.3313941475
2014-04-17,6271.14,6512.43,6271.14,6495.73,6649.446549051
2014-04-22,6545.81,6758.73,6529.13,6658.55,626.13119369722
2014-04-23,6679.41,6746.21,6451.44,6455.54,765.14788856783
2014-04-24,6495.21,6678.55,6345.45,6470.68,1226.6833155383
2014-04-25,6595.07,6596.76,6395.8,6596.76,826.3152343109
2014-04-28,6498.23,6593.8,6466.85,6520.78,589.43078625138
2014-04-29,6587.58,6737.82,6516.61,6516.61,768.48428924473
2014-04-30,6516.63,6636.85,6512.43,6545.81,326.96726633567
2014-05-02,6625.15,6625.15,6387.19,6387.19,240.22084873641
2014-05-05,6345.45,6345.45,6036.52,6094.96,711.76547773752
2014-05-06,6120.01,6170.12,6095.01,6154.25,1188.8707745335
2014-05-07,6154.25,6662.73,6149.24,6512.43,1728.2555506314
2014-05-08,6662.73,6662.73,6428.93,6512.43,943.08925800221
2014-05-09,6618.47,6721.15,6428.93,6428.93,1143.2732986159
2014-05-12,6428.93,6671.07,6428.93,6637.67,702.8684092658
2014-05-13,6691.94,6723.8,6387.15,6595.93,1195.5435758872
2014-05-14,6555.9,6718.63,6535.07,6696.95,1085.4423535498
2014-05-15,6595.93,6595.93,6445.81,6512.43,1432.4280239468
2014-05-16,6470.68,6596.43,6470.68,6532.04,1263.3837229841
2014-05-19,6587.58,6616.63,6558.4,6579.23,705.09267638373
2014-05-20,6534.14,6662.73,6534.14,6600.11,578.30945066173
2014-05-21,6600.15,6646.02,6600.15,6604.52,2988.3028729386
2014-05-22,6670.24,6988.34,6629.51,6804.65,859.67924107985
2014-05-23,6847.28,7087.68,6847.28,6980.07,1321.2146680503
2014-05-26,7075.15,7092.67,6831.03,6953.61,1178.8615725027
2014-05-27,6929.89,7012.55,6792.34,6804.65,1312.3175995786
2014-05-28,6804.7,6863.24,6554.16,6608.45,953.0984600329
2014-05-29,6595.93,6929.89,6595.93,6929.89,1230.0197162151
2014-05-30,6913.21,6971.65,6754.56,6971.65,834.10016922365
2014-06-02,6929.84,6929.84,6846.4,6854.74,475.99316323697
2014-06-03,6871.45,7084.36,6871.45,6972.47,2447.8059632817
2014-06-04,6972.47,7082.69,6879.8,7080.18,504.90863577006
2014-06-05,7080.18,7096.89,7013.36,7096.89,1094.3394220215
2014-06-06,7096.89,7138.64,7043.57,7138.64,619.45839234343
2014-06-09,7155.24,7155.33,6998.66,6998.66,1104.3486240521
2014-06-10,6998.66,7042.61,6955,7013.4,1053.1904803398
2014-06-11,7042.57,7075.72,7013.42,7013.42,258.01498567985
2014-06-12,7055.13,7096.89,6929.89,7055.13,569.41238219002
2014-06-13,7071.83,7092.72,6933.33,6951.61,543.83331033382
2014-06-16,6888.15,6934.86,6888.15,6929.89,355.88273886876
2014-06-17,6932.07,7000.82,6847.37,6929.89,470.43249544214
2014-06-18,6996.69,6996.69,6779.61,6779.61,364.77980734048
2014-06-20,6771.26,7098.97,6771.26,7098.97,2542.3373157937
2014-06-23,6971.65,7126.06,6958.31,7096.89,1680.4338075959
2014-06-24,7095.21,7095.21,6997.52,7006.3,1791.6471634924
2014-06-25,6932.39,7092.67,6929.84,6959.54,649.48599843548
2014-06-26,7013.4,7013.4,6938.25,6942.58,570.52451574898
2014-06-27,6929.89,6996.69,6874.08,6934.16,377.01327648909
2014-06-30,6971.65,7054.68,6950.77,7013.4,1453.558561567
2014-07-01,6971.65,6971.85,6721.15,6762.07,871.91271022846
2014-07-02,6762.07,6979.99,6679.41,6979.99,998.69593595045
2014-07-03,6979.11,6979.11,6772.96,6850.59,1622.6028625297
2014-07-04,6918.96,6918.96,6779.61,6779.61,430.39568731941
2014-07-07,6755.43,6825.49,6662.77,6679.41,810.74536448539
2014-07-08,6758.73,6758.73,6625.99,6679.41,1136.600497262
2014-07-09,6675.24,6679.41,6449.85,6679.41,1153.2825006465
2014-07-10,6637.67,6637.67,6350.09,6512.43,1591.4631228787
2014-07-11,6504.08,6679.41,6499.81,6679.41,897.49178208465
2014-07-14,6626.82,6683.59,6428.93,6428.93,1141.049031498
2014-07-15,6529.13,6613.47,6495.77,6495.77,430.39568731941
2014-07-16,6487.4,6591.7,6345.45,6512.43,978.67753188909
2014-07-17,6470.98,6537.47,6387.19,6533.31,1079.8816857549
2014-07-18,6428.89,6606.62,6428.89,6554.16,806.29683024953
2014-07-21,6629.31,6629.31,6470.81,6512.43,897.49178208465
2014-07-22,6445.64,6585.95,6445.64,6529.13,667.28013537893
2014-07-23,6587.58,6637.67,6516.61,6637.67,915.28591902809
2014-07-24,6637.67,6747.05,6562.52,6727.84,530.48770762624
2014-07-25,6727.84,6846.43,6654.38,6746.21,1285.6263941634
2014-07-28,6721.15,6754.44,6693.91,6704.48,562.73958083623
2014-07-29,6729.52,6919.87,6688.06,6846.4,1301.1962639889
2014-07-30,6838.02,6854.71,6570.86,6679.41,1856.1509099123
2014-07-31,6568.96,6687.68,6512.43,6512.43,1404.6246849727
2014-08-01,6529.17,6579.23,6353.8,6387.19,1255.5987880713
2014-08-04,6409.86,6437.29,6312.05,6345.45,1022.0507406887
2014-08-05,6373.6,6412.25,6312.17,6312.89,1384.6062809112
2014-08-06,6312.93,6352.96,6223.18,6345.45,982.01393256599
2014-08-07,6279.55,6387.19,6220.2,6317.89,906.38885055637
2014-08-08,6224.42,6295.33,6111.66,6139.29,1442.4372259774
2014-08-11,6145.06,6220.12,5927.94,6099.15,1857.2630434713
2014-08-12,6099.15,6220.2,6003.09,6220.2,1949.5701288654
2014-08-13,6251.94,6443.3,6136.72,6178.47,2495.6277063172
2014-08-14,6512.43,6988.3,6512.43,6683.59,9205.1294675523
2014-08-18,6679.41,6759.53,6646.23,6683.59,8338.7774251186
2014-08-19,6704.48,6771.26,6696.83,6704.48,9862.4004009005
2014-08-20,6764.77,6779.86,6629.56,6637.67,4564.1961259918
2014-08-21,6678.6,6716.15,6570.9,6716.15,5511.7339182299
2014-08-22,6781.29,6921.54,6704.48,6888.15,5040.1892892288
2014-08-25,6954.1,7013.4,6942.41,7013.4,4853.3508513227
2014-08-26,7013.4,7105.21,6964.12,7017.56,5600.7046029471
2014-08-27,6988.34,7126.06,6988.34,7080.18,6470.3930460576
2014-08-28,7096.89,7096.89,6787.95,6888.15,7373.4454959371
2014-08-29,6929.89,7096.89,6821.35,7096.89,84380.909519342
2014-09-01,7080.14,7411.65,7035.1,7347.36,6293.5638101823
2014-09-02,7388.26,7581.14,7387.81,7564.44,4585.3266636121
2014-09-03,7643.4,8179.88,7634.96,8027.22,8958.235817462
2014-09-04,8014.62,8520.79,8014.62,8520.79,13140.970132729
2014-09-05,8435.6,8562.94,7993.61,8436.45,5071.3290288798
2014-09-08,8503.93,8537.66,8360.51,8503.93,3868.0005180798
2014-09-09,8510.09,8510.09,8394.26,8503.93,1192.2071752103
2014-09-10,8503.93,8508.1,8402.69,8428.01,1429.0916232699
2014-09-11,8428.04,8468.04,8267.64,8303.14,4065.9602915756
2014-09-12,8324.19,8324.23,7846.01,8014.62,5273.7373366115
2014-09-15,8013.75,8013.75,7805.06,7862.75,3082.8342254506
2014-09-16,7882.95,8183.34,7644.17,8056.8,4266.1443321892
2014-09-17,8123.94,8297.99,8098.98,8216.23,3140.6651705168
2014-09-18,8258.92,8258.92,7888.91,8098.98,3742.3294259168
2014-09-19,8135.25,8377.37,7904.85,8377.37,38587.698095404
2014-09-22,8377.37,8377.37,8213.79,8225.72,2734.7364214946
2014-09-23,8309.88,8376.49,8209.5,8222.14,1612.5936604991
2014-09-24,8236.78,8253.78,8065.64,8229.32,3112.8618315427
2014-09-25,8229.32,8335.14,8082.11,8225.52,866.35204243364
2014-09-26,8146.52,8206.75,8032.37,8166.47,2394.4235524514
2014-09-29,8222.99,8435.43,8032.37,8256.31,2236.5005870784
2014-09-30,8259.28,8352.07,8186.71,8352.07,2665.7841408388
2014-10-01,8343.62,8428.01,8120.48,8188.69,3051.6944857996
2014-10-02,8234.35,8234.35,7904.92,8013.68,3985.8866753301
2014-10-03,7882.16,7930.2,7474.86,7592.95,5860.9438557449
2014-10-06,7718.49,7888.07,7677.19,7888.07,2696.9238804898
2014-10-07,7930.23,8090.53,7824.84,8090.53,6291.3395430642
2014-10-08,7930.23,8014.62,7888.07,8006.17,2383.3022168617
2014-10-09,8108.25,8301.45,8108.25,8225.52,3515.454179888
2014-10-10,8233.95,8233.95,8037.4,8174.91,3146.2258383117
2014-10-13,8174.91,8276.23,8031.48,8250.83,3073.9371569789
2014-10-14,8276.14,8308.19,8118.41,8305.67,2978.2936709079
2014-10-15,8251.72,8294.33,8141.21,8250.83,11965.444960903
2014-10-16,8267.64,8267.64,8040.76,8183.34,6016.6425539999
2014-10-17,8225.52,8225.52,8124.79,8204.43,1892.8513173583
2014-10-20,8149.64,8204.43,8149.64,8183.34,2600.1682608599
2014-10-21,8183.34,8309.88,8149.6,8225.52,2689.138945577
2014-10-22,8250.78,8250.78,8153.93,8233.95,1672.6488726832
2014-10-23,8141.21,8248.29,8141.21,8245.76,628.35546081515
2014-10-24,8229.69,8229.69,8124.32,8183.34,1450.2221608902
2014-10-27,8183.34,8208.64,8066.97,8208.64,1103.2364904932
2014-10-28,8208.6,8208.6,8056.84,8183.34,980.90179900701
2014-10-29,8206.97,8206.97,8109.27,8200.2,1108.797158288
2014-10-30,8147.4,8225.52,8147.4,8225.52,4555.2990575201
2014-10-31,8261.13,8478.61,8225.52,8477.77,6997.544353007
2014-11-03,8477.77,8477.77,8292.46,8436.45,1065.4239494883
2014-11-04,8383.02,8470.17,8383.02,8441.48,2254.2947240218
2014-11-05,8437.27,8490.42,8352.07,8436.45,2799.2401679146
2014-11-06,8360.55,8453.31,8360.55,8436.45,1065.4239494883
2014-11-07,8014.62,8014.62,7762.38,7795.26,5627.3958083623
2014-11-10,7816.1,7845.84,7425.03,7525.3,2791.4552330018
2014-11-12,7525.3,7837.42,7508.43,7677.15,2657.9992059261
2014-11-13,7761.38,7761.38,7526.32,7626.54,1915.0939885375
2014-11-14,7651.89,7718.79,7367.55,7424.05,2490.0670385223
2014-11-17,7424,7445.1,7213.14,7213.14,2954.9388661696
2014-11-18,7234.87,7329.57,7224.17,7297.53,856.34284040295
2014-11-19,7328.02,7659.11,7276.43,7558.2,1291.1870619582
2014-11-20,7592.79,7635.19,7538,7635.19,1113.2456925239
2014-11-21,7592.79,7715.12,7591.95,7592.79,1252.2623873944
2014-11-24,7498.34,7660.28,7466.24,7571.7,2106.3809606795
2014-11-25,7491.6,7742.74,7469.2,7742.74,6570.4850663645
2014-11-26,7724.36,7761.52,7508.43,7537.95,3824.6273092802
2014-11-27,7537.95,7676.87,7537.95,7626.54,672.84080317374
2014-11-28,7677.11,7694.04,7457.81,7457.81,1522.5108422229
2014-12-01,7457.81,7651.82,7457.81,7592.76,3430.9320294066
2014-12-02,7634.96,7667.88,7424.05,7605.44,1612.5936604991
2014-12-03,7608.14,7608.14,7415.61,7584.57,2024.0830773161
2014-12-04,7592.76,7592.76,7445.14,7446,908.6131176743
2014-12-05,7446,7507.57,7407.19,7449.37,894.15538140775
2014-12-08,7522.39,7522.39,7255.33,7339.71,1966.2521322499
2014-12-09,7301.74,7334.55,7132.97,7137.21,1947.3458617475
2014-12-10,7086.6,7255.33,7066.16,7066.16,1654.8547357397
2014-12-11,7066.2,7170.92,7044.42,7103.47,2319.9106040007
2014-12-12,7103.47,7103.47,6833.5,6850.37,1237.8046511279
2014-12-15,6850.42,6955.83,6412.52,6580.43,2273.2009945242
2014-12-16,6571.97,6696.09,6158.59,6369.5,7119.8790444931
2014-12-17,6441.21,6736.49,6272.48,6582.52,5054.6470254953
2014-12-18,6749.15,6829.24,6547.52,6555.12,2135.2964332126
2014-12-19,6656.34,6656.34,6327.32,6381.27,5933.2325370776
2014-12-22,6399.08,6561.01,6268.39,6356.1,1472.4648320695
2014-12-23,6328.17,6411.63,6299.06,6299.06,1804.9927661999
2014-12-29,6299.06,6411.68,6243,6259.91,2130.8478989767
2014-12-30,6411.68,6411.68,6103.43,6103.43,3449.838299909
2015-01-02,6158.59,6238.41,6158.59,6167.04,615.00985810758
2015-01-05,6116.41,6179.79,5821.13,6040.49,2949.3781983749
2015-01-07,6040.49,6112.19,5973.03,5989.87,1564.7719174635
2015-01-08,5989.87,6326.07,5981.47,6209.27,2984.9664722617
2015-01-09,6318.89,6369.45,6209.23,6209.27,1552.538448315
2015-01-12,6262.36,6335.76,6213.42,6217.67,908.6131176743
2015-01-13,6242.97,6580.43,6242.97,6411.68,2878.201650601
2015-01-14,6407.26,6407.26,6107.97,6278.64,1459.1192293619
2015-01-15,6278.64,6385.54,5994.42,6028.67,2260.9675253756
2015-01-16,6074.22,6132.98,5854.89,6006.73,1782.7500950207
2015-01-19,6006.78,6248.86,5854.93,6248.86,1818.3383689076
2015-01-20,6231.95,6385.54,5967.93,6145.61,2334.3683402673
2015-01-21,6158.59,6411.68,6124.89,6360.24,2559.0193191781
2015-01-22,6421.73,6578.73,6331.54,6537.4,2355.4988778876
2015-01-23,6496.05,6656.12,6388.76,6509.57,1827.2354373793
2015-01-26,6421.82,6555.12,6382.83,6432.36,1018.7143400118
2015-01-27,6436.28,6496.05,6244.75,6496.05,1197.7678430052
2015-01-28,6529.76,6529.8,6369.5,6372.55,1439.1008253006
2015-01-29,6411.72,6439.57,6203.3,6322.69,808.52109736746
2015-01-30,6308.84,6453.86,6285.14,6335.33,1555.8748489918
2015-02-02,6414.23,6483.27,6129.91,6158.59,2817.034304858
2015-02-03,6074.22,6268.23,6033.78,6259.41,4646.4940093553
2015-02-04,6200.83,6289.31,6130.8,6243,1196.6557094462
2015-02-05,6258.15,6258.15,6158.59,6226.1,788.50269330609
2015-02-06,6225.24,6410.85,6225.24,6410.85,1488.034701895
2015-02-09,6410.85,6445.44,6261.57,6445.44,2149.7541694791
2015-02-10,6432.12,6614.15,6340.36,6614.15,2141.9692345664
2015-02-11,6627.95,6694.31,6496.05,6694.31,1423.530955475
2015-02-12,6394.82,6428.56,6072.15,6335.76,4395.1518250291
2015-02-13,6314.67,6335.76,6158.59,6162.83,1555.8748489918
2015-02-16,6200.83,6242.97,6141.72,6158.59,1048.7419461038
2015-02-17,6158.59,6232.84,6116.45,6137.51,1585.9024550839
2015-02-18,6199.93,6199.93,5932.49,5947.69,3409.8014917863
2015-02-19,5990.71,6198.97,5990.71,6150.16,4910.0696628299
2015-02-20,6164.59,6183.91,6056.81,6056.81,3992.5594766839
2015-02-23,6116.41,6183.91,6076.75,6158.59,1633.7241981194
2015-02-24,6158.59,6190.61,6038.22,6074.22,1460.2313629209
2015-02-25,6112.09,6112.09,6040.52,6074.22,1685.9944753908
2015-02-26,6079.84,6090.35,6040.49,6065.8,1010.9294050991
2015-02-27,6091.01,6175.48,6045.6,6099.21,2194.2395118377
2015-03-02,6169.57,6169.57,5968.8,6032.06,894.15538140775
2015-03-03,5998.29,6017.66,5838.05,5951.9,1663.7518042115
