"","czas","nazwa","cena","ilosc"
"24126","10:40:44","ODLEWNIE",10.9,256
"24127","10:40:45","DUDA",13.98,150
"24128","10:40:45","14ZACH",4.9,150
"24129","10:40:45","PGNIG",3.74,11000
"24130","10:40:46","DOMDEV",165,36
"24131","10:40:46","PKOBP",48.9,100
"24132","10:40:46","PKOBP",48.9,2000
"24133","10:40:46","TVN",25.55,40
"24134","10:40:47","AMPLI",12.09,100
"24135","10:40:47","BUDOPOL",7.27,684
"24136","10:40:47","PROCHNIK",0.81,760
"24137","10:40:48","GTC",49,132
"24138","10:40:49","FW20H7",34850,2
"24139","10:40:49","BIOTON",1.97,700
"24140","10:40:49","B3SYSTEM-PDA",6.23,475
"24141","10:40:49","QUMAKSEK",10,200
"24142","10:40:49","TECHMEX",25.6,90
"24143","10:40:49","TECHMEX",25.7,24
"24144","10:40:51","TRITON",19.22,90
"24145","10:40:51","BIOTON",1.97,2000
"24146","10:40:52","BIOTON",1.97,10000
"24147","10:40:53","TVN",25.6,80
"24148","10:40:55","BIOTON",1.97,660
"24149","10:40:55","ENERGOPLD",8.98,200
"24150","10:40:56","JUPITER",3.54,225
"24151","10:40:57","BIOTON",1.96,696
"24152","10:40:57","BIOTON",1.96,192
"24153","10:40:57","B3SYSTEM-PDA",6.25,128
"24154","10:40:57","GTC",49,1858
"24155","10:40:57","POLNORD",124.5,8
"24156","10:40:58","BIOTON",1.96,1808
"24157","10:40:58","BIOTON",1.96,10000
"24158","10:40:58","BIOTON",1.96,192
"24159","10:40:58","FORTE",12.5,155
"24160","10:40:59","NORTCOAST",4.1,4199
"24161","10:40:59","NORTCOAST",4.1,300
"24162","10:40:59","REDAN",5.2,1270
"24163","10:41:00","04PRO",5.85,6
"24164","10:41:01","RUCH-PDA",23.5,10
"24165","10:41:02","ENERGOPOL",102,46
"24166","10:41:03","BIOTON",1.96,400
"24167","10:41:04","AGORA",40.5,8
"24168","10:41:04","DUDA",13.98,100
"24169","10:41:04","ZTSERG",13.6,50
"24170","10:41:04","TVN",25.6,40
"24171","10:41:05","B3SYSTEM-PDA",6.21,290
"24172","10:41:05","B3SYSTEM-PDA",6.2,2600
"24173","10:41:06","B3SYSTEM-PDA",6.25,372
"24174","10:41:06","B3SYSTEM-PDA",6.27,128
"24175","10:41:07","GANT",80.4,1000
"24176","10:41:07","PGNIG",3.74,985
"24177","10:41:07","PGNIG",3.74,7265
"24178","10:41:07","ASSECOPOL",68.5,3720
"24179","10:41:07","ASSECOPOL",68.5,5000
"24180","10:41:07","ASSECOPOL",68.5,1000
"24181","10:41:08","05VICT",2.1,6
"24182","10:41:08","TORFARM",73.1,19
"24183","10:41:09","BMPAG",9.54,85
"24184","10:41:09","BMPAG",9.53,65
"24185","10:41:09","OW20O7310",255,2
"24186","10:41:10","MIESZKO",3.57,1000
"24187","10:41:10","TPSA",26,1000
"24188","10:41:10","TRASINTUR",4,500
"24189","10:41:10","TVN",25.6,300
"24190","10:41:11","TRITON",19.23,300
"24191","10:41:11","BIOTON",1.97,250
"24192","10:41:12","ZTSERG",13.6,150
"24193","10:41:12","ZTSERG",13.6,105
"24194","10:41:13","STALPROFI",20.8,41
"24195","10:41:14","TRITON",19.25,1000
"24196","10:41:14","TRITON",19.25,428
"24197","10:41:14","TRITON",19.25,35
"24198","10:41:14","TRITON",19.25,537
"24199","10:41:14","GANT",80.4,22
"24200","10:41:14","SUWARY",87,58
"24201","10:41:15","BIOTON",1.97,1500
"24202","10:41:16","TRITON",19.23,260
"24203","10:41:16","BUDOPOL",7.28,246
"24204","10:41:16","PROKOM",174,1000
"24205","10:41:17","FW20H7",34850,16
"24206","10:41:17","MNI-PP",11.49,300
"24207","10:41:17","MNI-PP",11.5,48
"24208","10:41:17","MNI-PP",11.49,400
"24209","10:41:17","MNI-PP",11.5,1000
"24210","10:41:18","ENERGOPLD",8.98,10
"24211","10:41:19","JUPITER",3.53,148
"24212","10:41:20","FW20H7",34850,2
"24213","10:41:20","FW20H7",34850,2
"24214","10:41:20","FW20H7",34850,1
"24215","10:41:21","NOWAGALA",4.88,906
"24216","10:41:21","PKNORLEN",48.5,945
"24217","10:41:21","PKNORLEN",48.5,2055
"24218","10:41:22","MASTERS",0.29,41940
"24219","10:41:22","MASTERS",0.29,8060
"24220","10:41:22","JUPITER",3.54,200
"24221","10:41:23","ATM",155,200
"24222","10:41:24","ATLANTIS",1.98,502
"24223","10:41:24","ATLANTIS",1.98,2098
"24224","10:41:25","KREDYTB",21.6,1365
"24225","10:41:25","RUCH-PDA",23.21,950
"24226","10:41:26","GANT",80.4,47
"24227","10:41:27","FW20H7",34840,1
"24228","10:41:27","TRITON",19.23,43
"24229","10:41:27","ERGIS",6.38,200
"24230","10:41:27","ALCHEMIA",56.6,200
"24231","10:41:27","ALCHEMIA",56.5,107
"24232","10:41:27","ALCHEMIA",56.5,400
"24233","10:41:27","ALCHEMIA",56.5,95
"24234","10:41:27","ALCHEMIA",56.5,88
"24235","10:41:28","BORYSZEW",23,100
"24236","10:41:28","GANT",80.4,20
"24237","10:41:29","LENA",10.69,70
"24238","10:41:31","BIOTON",1.97,20000
"24239","10:41:31","TPSA",26,2000
"24240","10:41:32","BBICAPNFI",14.53,6
"24241","10:41:32","ASSECOPOL",68.5,280
"24242","10:41:32","ASSECOPOL",68.5,500
"24243","10:41:33","ARTERIA",24.9,151
"24244","10:41:33","DROZAPOL",9.95,16
"24245","10:41:33","DROZAPOL",9.95,184
"24246","10:41:33","KGHM",90.15,200
"24247","10:41:33","LUBAWA",2.14,400
"24248","10:41:33","LUBAWA",2.14,3600
"24249","10:41:33","LUBAWA",2.14,5000
"24250","10:41:33","PKNORLEN",48.48,100
"24251","10:41:34","BEEFSAN",3.25,400
"24252","10:41:34","BIOTON",1.97,500
"24253","10:41:34","LSISOFT-PDA",10.82,28
"24254","10:41:34","RUCH-PDA",23.2,194
"24255","10:41:34","RUCH-PDA",23.1,100
"24256","10:41:34","RUCH-PDA",23.11,40
"24257","10:41:34","RUCH-PDA",23.15,40
"24258","10:41:35","FW20H7",34850,3
"24259","10:41:35","ENERGOPLD",8.91,300
"24260","10:41:35","ENERGOPLD",8.9,700
"24261","10:41:35","ENERGOPLD",8.9,200
"24262","10:41:36","BUDOPOL",7.25,500
"24263","10:41:36","PEMUG",31.49,2
"24264","10:41:37","MCI",9.03,197
"24265","10:41:37","MCI",9.03,2482
"24266","10:41:37","RUCH-PDA",23.1,100
"24267","10:41:39","TRITON",19.25,1135
"24268","10:41:39","ODLEWNIE",10.9,1699
"24269","10:41:39","ODLEWNIE",10.89,1
"24270","10:41:39","ODLEWNIE",10.9,200
"24271","10:41:39","ODLEWNIE",10.9,100
"24272","10:41:41","FTECH7",13070,1
"24273","10:41:41","FTECH7",13080,1
"24274","10:41:41","FTECH7",13090,1
"24275","10:41:41","DUDA",13.98,100
"24276","10:41:41","ENERGOPOL",101.8,19
"24277","10:41:41","ENERGOPOL",101.8,20
"24278","10:41:41","ENERGOPOL",101.7,4
"24279","10:41:42","FW20H7",34840,2
"24280","10:41:42","FW20H7",34840,2
"24281","10:41:42","GTC",49,2975
"24282","10:41:42","GTC",49,25
"24283","10:41:42","ADVADIS",1.51,8335
"24284","10:41:42","ADVADIS",1.51,439
"24285","10:41:43","MIDAS",29,250
"24286","10:41:43","MIDAS",29,100
"24287","10:41:43","13FORTUNA",2.31,6
"24288","10:41:43","TVN",25.6,2
"24289","10:41:43","TVN",25.6,500
"24290","10:41:43","TVN",25.6,35
"24291","10:41:44","OW20O7300",170.9,1
"24292","10:41:44","ATLANTIS",2,213
"24293","10:41:44","ATLANTIS",2,2000
"24294","10:41:44","ATLANTIS",2,1187
"24295","10:41:44","EMAX",140.4,4
"24296","10:41:44","EMAX",140.5,6
"24297","10:41:44","LUBAWA",2.13,460
"24298","10:41:47","BUDOPOL",7.25,1000
"24299","10:41:47","BIOTON",1.97,525
"24300","10:41:48","ALCHEMIA",56.5,45
"24301","10:41:49","LENA",10.7,150
"24302","10:41:49","MNI",5.13,2000
"24303","10:41:50","ENERGOPOL",101.7,64
"24304","10:41:50","WASKO",6.26,207
"24305","10:41:53","ENERGOPOL",101.7,1
"24306","10:41:53","LZPS-PDA",3.9,600
"24307","10:41:53","LZPS-PDA",3.89,200
"24308","10:41:53","LZPS-PDA",3.88,2102
"24309","10:41:53","LZPS-PDA",3.88,400
"24310","10:41:54","BUDOPOL",7.28,25
"24311","10:41:55","GANT",80.4,5000
"24312","10:41:55","SUWARY",87,100
"24313","10:41:58","BUDOPOL",7.25,1427
"24314","10:41:58","14ZACH",4.9,6
"24315","10:41:58","REDAN",5.2,450
"24316","10:41:59","MOSTALZAB",6.16,357
"24317","10:42:00","INSTALKRK",31.7,70
"24318","10:42:01","BIOTON",1.97,800
"24319","10:42:02","STALEXP",3.97,1000
"24320","10:42:04","ENERGOPOL",101.4,53
"24321","10:42:04","ENERGOPOL",101.2,147
"24322","10:42:05","01NFI",2.25,142
"24323","10:42:05","TVN",25.6,463
"24324","10:42:05","TVN",25.6,70
"24325","10:42:05","ZURAWIE",17.1,3
"24326","10:42:06","FW20H7",34840,1
"24327","10:42:06","FW20H7",34840,2
"24328","10:42:06","TVN",25.55,3
"24329","10:42:07","BIOTON",1.97,2000
"24330","10:42:07","SWARZEDZ",0.8,5000
"24331","10:42:10","KOPEX",34.48,100
"24332","10:42:10","KOPEX",34.5,400
"24333","10:42:10","TVN",25.55,47
"24334","10:42:11","BIOTON",1.97,198
"24335","10:42:11","GANT",80.35,11
"24336","10:42:11","GANT",80.35,240
"24337","10:42:12","GANT",80.3,15
"24338","10:42:12","GANT",80.3,100
"24339","10:42:12","GANT",80.3,100
"24340","10:42:12","GANT",80.3,100
"24341","10:42:12","HUTMEN",25.42,50
"24342","10:42:12","TVN",25.6,100
"24343","10:42:12","TVN",25.6,300
"24344","10:42:13","BZWBK",246,16
"24345","10:42:13","INSTALKRK",31.7,62
"24346","10:42:13","MOSTALZAB",6.16,889
"24347","10:42:14","HYPERION",10.39,120
"24348","10:42:14","HYPERION",10.4,130
"24349","10:42:14","STALEXP",3.96,523
"24350","10:42:14","STALEXP",3.96,1300
"24351","10:42:14","TPSA",26,2000
"24352","10:42:15","ENERGOPOL",101.2,68
"24353","10:42:15","ENERGOPOL",101.2,36
"24354","10:42:15","GANT",80.3,130
"24355","10:42:15","NAFTA",26.18,300
"24356","10:42:15","STALEXP",3.95,2000
"24357","10:42:15","STALEXP",3.95,1300
"24358","10:42:15","STALEXP",3.94,127
"24359","10:42:15","STALEXP",3.95,1000
"24360","10:42:15","STALEXP",3.95,250
"24361","10:42:16","ALCHEMIA",56.5,200
"24362","10:42:16","KABLE",83.75,25
"24363","10:42:17","BIOTON",1.97,3650
"24364","10:42:17","BBIZENNFI",8.35,6
"24365","10:42:17","RAFAKO",38.92,100
"24366","10:42:17","RAFAKO",38.91,62
"24367","10:42:17","RAFAKO",38.9,2838
"24368","10:42:20","RAFAKO",38.9,2000
"24369","10:42:20","TVN",25.6,68
"24370","10:42:21","BIOTON",1.97,6567
"24371","10:42:21","BIOTON",1.97,3433
"24372","10:42:21","BIOTON",1.97,3000
"24373","10:42:21","ENERGOPLD",8.9,100
"24374","10:42:21","ENERGOPLD",8.9,147
"24375","10:42:21","ENERGOPLD",8.9,250
"24376","10:42:21","POLNORD",124.5,448
"24377","10:42:21","POLNORD",125,300
"24378","10:42:21","POLNORD",125,26
"24379","10:42:21","POLNORD",125,42
"24380","10:42:21","POLNORD",124.9,184
"24381","10:42:21","TVN",25.6,20
"24382","10:42:22","ATLANTIS",2,1000
"24383","10:42:22","ENERGOPOL",101.2,14
"24384","10:42:22","ENERGOPOL",101.2,106
"24385","10:42:22","GANT",80.3,504
"24386","10:42:22","POLNORD",125,30
"24387","10:42:22","POLNORD",125,28
"24388","10:42:22","POLNORD",125,1
"24389","10:42:22","POLNORD",125,10
"24390","10:42:23","SYGNITY",121.5,12
"24391","10:42:23","NETIA",4.93,32
"24392","10:42:24","NETMEDIA",9.91,150
"24393","10:42:24","NETMEDIA",9.9,85
"24394","10:42:24","RAFAKO",38.9,1000
"24395","10:42:26","BANKIER.PL",11.07,401
"24396","10:42:26","BANKIER.PL",11.06,92
"24397","10:42:26","BANKIER.PL",11.06,7
"24398","10:42:26","FON",1.01,169
"24399","10:42:26","FON",1.01,1000
"24400","10:42:26","ENERGOPOL",101.5,58
"24401","10:42:27","FON",1.01,1990
"24402","10:42:27","FON",1.01,3015
"24403","10:42:27","MCI",9.03,200
"24404","10:42:27","MCI",9.03,500
"24405","10:42:27","NAFTA",26.15,314
"24406","10:42:28","BIOTON",1.97,50
"24407","10:42:28","HUTMEN",25.42,100
"24408","10:42:28","REDAN",5.2,2445
"24409","10:42:29","ENERGOPLD",8.9,140
"24410","10:42:29","HYGIENIKA",2.98,164
"24411","10:42:29","14ZACH",4.9,150
"24412","10:42:29","TVN",25.6,300
"24413","10:42:30","ENERGOPOL",101.2,120
"24414","10:42:30","ERGIS",6.38,60
"24415","10:42:30","PKOCSBL1",97.9,15
"24416","10:42:30","PKOCSBL1",98,114
"24417","10:42:31","MILLENNIUM",10.11,943
"24418","10:42:33","FW20H7",34830,1
"24419","10:42:34","DROZAPOL",9.95,14
"24420","10:42:34","DROZAPOL",9.95,486
"24421","10:42:36","BIOTON",1.97,500
"24422","10:42:36","ELEKTRIM",6.56,135
"24423","10:42:36","MIDAS",29,6
"24424","10:42:37","MCI",9.01,149
"24425","10:42:37","MCI",9.01,1
"24426","10:42:38","ENERGOPOL",101.5,63
"24427","10:42:39","ENERGOPOL",101.2,275
"24428","10:42:39","RUCH-PDA",23.1,70
"24429","10:42:40","FW20H7",34830,1
"24430","10:42:40","MOSTALEXP",4.97,600
"24431","10:42:40","SUWARY",87,50
"24432","10:42:41","MOSTALEXP",4.97,900
"24433","10:42:41","NETMEDIA",9.9,100
"24434","10:42:42","FW20H7",34830,1
"24435","10:42:42","REDAN",5.2,555
"24436","10:42:43","FW20H7",34840,1
"24437","10:42:43","FW20H7",34840,1
"24438","10:42:43","FW20H7",34840,1
"24439","10:42:43","B3SYSTEM-PDA",6.25,349
"24440","10:42:43","ENERGOPOL",101.2,200
"24441","10:42:43","14ZACH",4.9,184
"24442","10:42:43","14ZACH",4.9,212
"24443","10:42:43","14ZACH",4.9,104
"24444","10:42:45","DUDA",13.97,5150
"24445","10:42:45","IMPEL",29.7,1000
"24446","10:42:45","06MAGNA",9.51,6
"24447","10:42:46","FW20H7",34830,1
"24448","10:42:46","FW20H7",34830,2
"24449","10:42:48","BIOTON",1.97,1800
"24450","10:42:48","BIOTON",1.97,217
"24451","10:42:48","ENERGOPLD",8.8,800
"24452","10:42:49","BIOTON",1.97,6283
"24453","10:42:49","BBIDEVNFI",2.63,952
"24454","10:42:50","DOMDEV",165,16
"24455","10:42:50","IMPEL",29.52,20
"24456","10:42:50","IMPEL",29.5,337
"24457","10:42:51","LUBAWA",2.13,819
"24458","10:42:51","LUBAWA",2.13,2181
"24459","10:42:52","BIOTON",1.97,2300
"24460","10:42:52","DUDA",13.98,105
"24461","10:42:52","KREDYTB",21.6,268
"24462","10:42:52","PPWK",12.2,110
"24463","10:42:53","ACTION",18.3,80
"24464","10:42:53","DROZAPOL",9.95,120
"24465","10:42:53","PKOBP",48.9,618
"24466","10:42:53","TUP",15.25,380
"24467","10:42:53","TUP",15.25,329
"24468","10:42:54","BIOTON",1.97,1520
"24469","10:42:54","MNI-PP",11.51,26
"24470","10:42:54","MNI-PP",11.51,100
"24471","10:42:54","MNI-PP",11.51,50
"24472","10:42:55","OW20O7310",250,2
"24473","10:42:55","MOSTALZAB",6.16,1000
"24474","10:42:55","PKOBP",48.9,1065
"24475","10:42:56","GANT",80.4,48
"24476","10:42:56","GANT",80.4,175
"24477","10:42:57","OW20O7310",250,1
"24478","10:42:57","BIOTON",1.96,1000
"24479","10:42:57","ALCHEMIA",56.5,30
"24480","10:42:57","POLICE",7.22,2000
"24481","10:42:58","ENERGOPOL",101.2,127
"24482","10:42:58","NETMEDIA",9.9,100
"24483","10:42:58","RAFAKO",38.9,711
"24484","10:42:59","ECARD",3.14,1000
"24485","10:42:59","ECARD",3.12,300
"24486","10:42:59","14ZACH",4.95,300
"24487","10:43:00","BIOTON",1.97,1500
"24488","10:43:01","ENERGOPLD",8.77,598
"24489","10:43:01","MOSTALWAR",39.74,220
"24490","10:43:01","BBIDEVNFI",2.62,6
"24491","10:43:01","RUCH-PDA",23.1,510
"24492","10:43:02","BIOTON",1.97,1066
"24493","10:43:02","B3SYSTEM-PDA",6.25,1000
"24494","10:43:02","CAPITAL",8.1,388
"24495","10:43:02","CAPITAL",8.09,1212
"24496","10:43:02","CAPITAL",8.09,300
"24497","10:43:04","KREDYTB",21.6,898
"24498","10:43:04","MNI-PP",11.48,1147
"24499","10:43:05","ASSECOPOL",68.4,10
"24500","10:43:05","ASSECOPOL",68.4,500
"24501","10:43:05","ASSECOPOL",68.4,589
"24502","10:43:05","ASSECOPOL",68.1,30
"24503","10:43:05","ASSECOPOL",67,56
"24504","10:43:05","ASSECOPOL",67.45,165
"24505","10:43:06","ADVADIS",1.51,662
"24506","10:43:07","HUTMEN",25.42,300
"24507","10:43:08","ZURAWIE",17.15,46
"24508","10:43:09","BUDOPOL",7.25,107
"24509","10:43:09","GANT",80.4,26
"24510","10:43:09","KREZUS",4.8,450
"24511","10:43:13","AMPLI",12.1,215
"24512","10:43:13","FAM",14.35,350
"24513","10:43:14","AGORA",40.54,40
"24514","10:43:16","BIOTON",1.97,6240
"24515","10:43:16","PKNORLEN",48.48,1174
"24516","10:43:17","ELKOP",22.06,130
"24517","10:43:17","ELKOP",22.05,30
"24518","10:43:17","GINOROSSI",18.95,200
"24519","10:43:17","MCI",9.04,192
"24520","10:43:17","MCI",9.04,216
"24521","10:43:17","PKOBP",48.95,214
"24522","10:43:17","PKOBP",48.95,125
"24523","10:43:17","PKOBP",48.95,110
"24524","10:43:18","INTERFERI",10.02,170
"24525","10:43:18","INTERFERI",10.02,142
"24526","10:43:18","INTERFERI",10.02,388
"24527","10:43:18","LUBAWA",2.13,308
"24528","10:43:18","TVN",25.6,50
"24529","10:43:19","JUPITER",3.54,1015
"24530","10:43:19","JUPITER",3.55,1735
"24531","10:43:19","JUPITER",3.54,600
"24532","10:43:19","JUPITER",3.54,650
"24533","10:43:19","JUPITER",3.54,500
"24534","10:43:20","BANKIER.PL",11.06,8
"24535","10:43:20","BANKIER.PL",11.02,200
"24536","10:43:20","BANKIER.PL",11.02,135
"24537","10:43:20","BANKIER.PL",11,120
"24538","10:43:20","BANKIER.PL",11.02,2000
"24539","10:43:20","BANKIER.PL",11.03,300
"24540","10:43:20","BANKIER.PL",11.05,1000
"24541","10:43:20","BANKIER.PL",11.04,600
"24542","10:43:20","BANKIER.PL",11.03,46
"24543","10:43:20","BANKIER.PL",11.03,500
"24544","10:43:20","BIOTON",1.97,500
"24545","10:43:20","GTC",49.1,500
"24546","10:43:20","KROSNO",5.81,1000
"24547","10:43:20","04PRO",5.9,3498
"24548","10:43:21","BANKIER.PL",11,118
"24549","10:43:21","BANKIER.PL",11,500
"24550","10:43:21","BANKIER.PL",11,48
"24551","10:43:21","BANKIER.PL",11,500
"24552","10:43:21","REDAN",5.2,445
"24553","10:43:23","ATLANTIS",2,313
"24554","10:43:23","BRE",386.6,10
"24555","10:43:23","ENERGOPLD",8.77,263
"24556","10:43:23","ENERGOPLD",8.75,500
"24557","10:43:23","ENERGOPLD",8.75,25
"24558","10:43:23","ENERGOPLD",8.75,182
"24559","10:43:23","ENERGOPLD",8.75,100
"24560","10:43:23","PCGUARD",0.53,36
"24561","10:43:23","PCGUARD",0.53,50000
"24562","10:43:23","PCGUARD",0.53,40000
"24563","10:43:23","PCGUARD",0.53,27819
"24564","10:43:23","PCGUARD",0.53,15000
"24565","10:43:23","PCGUARD",0.53,135
"24566","10:43:23","PCGUARD",0.53,181
"24567","10:43:23","PCGUARD",0.53,200
"24568","10:43:23","PCGUARD",0.53,583
"24569","10:43:23","PCGUARD",0.53,1000
"24570","10:43:23","PCGUARD",0.53,1111
"24571","10:43:23","PCGUARD",0.53,1300
"24572","10:43:23","PCGUARD",0.53,3700
"24573","10:43:23","PCGUARD",0.53,5000
"24574","10:43:23","PCGUARD",0.53,5000
"24575","10:43:23","PCGUARD",0.53,6000
"24576","10:43:23","PCGUARD",0.53,7886
"24577","10:43:23","PCGUARD",0.53,10000
"24578","10:43:23","PCGUARD",0.53,10000
"24579","10:43:23","PCGUARD",0.53,12114
"24580","10:43:23","PCGUARD",0.53,14000
"24581","10:43:23","PCGUARD",0.53,15000
"24582","10:43:23","PCGUARD",0.53,25000
"24583","10:43:23","PCGUARD",0.53,30000
"24584","10:43:23","MNI-PP",11.5,195
"24585","10:43:23","MNI-PP",11.52,700
"24586","10:43:24","ENERGOPOL",101.2,172
"24587","10:43:24","ENERGOPOL",101,128
"24588","10:43:24","ZURAWIE",17.15,42
"24589","10:43:24","ZURAWIE",17.1,297
"24590","10:43:25","KGHM",90.2,100
"24591","10:43:25","KGHM",90.2,55
"24592","10:43:25","KGHM",90.2,60
"24593","10:43:25","STALPROFI",20.71,20
"24594","10:43:26","NOWAGALA",4.88,326
"24595","10:43:28","BIOTON",1.97,2000
"24596","10:43:28","BZWBK",246,71
"24597","10:43:28","08OCTAVA",37.05,6
"24598","10:43:29","FW20H7",34840,1
"24599","10:43:29","FW20H7",34840,5
"24600","10:43:29","FW20H7",34840,1
"24601","10:43:29","KREDYTB",21.6,2000
"24602","10:43:29","LENTEX",39.33,250
"24603","10:43:29","LENTEX",39.31,50
"24604","10:43:29","LENTEX",39.31,42
"24605","10:43:32","ENERGOPOL",101,20
"24606","10:43:32","ALCHEMIA",56.4,50
"24607","10:43:32","RUCH-PDA",23.1,196
"24608","10:43:32","STALPROFI",20.71,300
"24609","10:43:33","FW20H7",34850,2
"24610","10:43:33","FW20H7",34850,1
"24611","10:43:33","FW20H7",34850,2
"24612","10:43:33","ENERGOPOL",101,130
"24613","10:43:34","FW20H7",34840,4
"24614","10:43:34","PKNORLEN",48.48,20
"24615","10:43:34","POLNORD",125,132
"24616","10:43:35","BIOTON",1.97,4500
"24617","10:43:35","SWISSMED",3.26,200
"24618","10:43:35","SWISSMED",3.25,800
"24619","10:43:36","BIOTON",1.97,2012
"24620","10:43:36","BANKBPH",1009,2
"24621","10:43:36","PCGUARD",0.53,5000
"24622","10:43:36","04PRO",5.85,494
"24623","10:43:36","04PRO",5.85,306
"24624","10:43:38","BRE",386.6,70
"24625","10:43:38","ELEKTROEX",3.7,320
"24626","10:43:38","JUPITER",3.55,800
"24627","10:43:38","JUPITER",3.54,500
"24628","10:43:38","NAFTA",26.15,186
"24629","10:43:38","MNI-PP",11.53,1659
"24630","10:43:39","HYPERION",10.31,46
"24631","10:43:39","HYPERION",10.3,259
"24632","10:43:39","KREDYTB",21.6,2000
"24633","10:43:41","KREDYTB",21.6,1000
"24634","10:43:41","NETIA",4.93,1000
"24635","10:43:42","BIOTON",1.97,1000
"24636","10:43:42","B3SYSTEM-PDA",6.25,256
"24637","10:43:42","NETIA",4.92,300
"24638","10:43:42","NFIEMF",16.15,6
"24639","10:43:43","ENERGOPOL",101,22
"24640","10:43:43","ENERGOPOL",101,7
"24641","10:43:43","GETIN",15.13,435
"24642","10:43:43","PEKAO",248.8,2
"24643","10:43:44","BAKALLAND",9.15,110
"24644","10:43:44","BAKALLAND",9.1,930
"24645","10:43:44","BAKALLAND",9.13,200
"24646","10:43:44","BAKALLAND",9.14,40
"24647","10:43:44","BAKALLAND",9.1,220
"24648","10:43:44","BAKALLAND",9.1,500
"24649","10:43:44","DOMDEV",164.9,30
"24650","10:43:44","ENERGOPOL",100.5,34
"24651","10:43:44","ENERGOPOL",100.5,10
"24652","10:43:44","ENERGOPOL",100.3,19
"24653","10:43:44","ENERGOPOL",100.1,17
"24654","10:43:44","ENERGOPOL",100,100
"24655","10:43:44","ENERGOPOL",100,55
"24656","10:43:44","ENERGOPOL",100,15
"24657","10:43:44","ENERGOPOL",100,24
"24658","10:43:44","ENERGOPOL",100.1,150
"24659","10:43:44","ZURAWIE",17.1,1300
"24660","10:43:45","BIOTON",1.96,7408
"24661","10:43:45","BIOTON",1.96,2592
"24662","10:43:45","BIOTON",1.97,20000
"24663","10:43:45","BIOTON",1.96,10000
"24664","10:43:45","ENERGOPOL",100,156
"24665","10:43:45","ENERGOPOL",100,10
"24666","10:43:45","ENERGOPOL",100,16
"24667","10:43:45","ENERGOPOL",100,25
"24668","10:43:45","ENERGOPOL",100,4
"24669","10:43:45","ENERGOPOL",100,100
"24670","10:43:45","ENERGOPOL",100,25
"24671","10:43:45","ENERGOPOL",100,5
"24672","10:43:45","ENERGOPOL",100,4
"24673","10:43:45","KREDYTB",21.6,2000
"24674","10:43:46","ATLANTIS",2.01,1000
"24675","10:43:46","04PRO",5.85,600
"24676","10:43:46","PEP",17.7,300
"24677","10:43:47","FW20H7",34850,25
"24678","10:43:47","NETMEDIA",9.9,100
"24679","10:43:48","FW20H7",34830,2
"24680","10:43:48","ENERGOPOL",100,25
"24681","10:43:48","ENERGOPOL",101,71
"24682","10:43:48","REDAN",5.2,555
"24683","10:43:48","WILBO",3.92,333
"24684","10:43:49","TPSA",25.98,326
"24685","10:43:50","HUTMEN",25.4,150
"24686","10:43:50","HUTMEN",25.35,16
"24687","10:43:50","HUTMEN",25.35,34
"24688","10:43:50","POLNORD",125,15
"24689","10:43:50","TVN",25.6,100
"24690","10:43:51","CEZ",129.5,100
"24691","10:43:51","CEZ",129.5,10
"24692","10:43:51","SYNTHOS",80.9,107
"24693","10:43:51","SYNTHOS",80.9,61
"24694","10:43:51","EUROMARK",18.15,80
"24695","10:43:51","GANT",80.4,80
"24696","10:43:52","KREDYTB",21.6,4000
"24697","10:43:55","ATLANTIS",2.01,1304
"24698","10:43:55","ENERGOPLD",8.66,100
"24699","10:43:55","PEKAO",248,2
"24700","10:43:56","ENERGOPLD",8.7,930
"24701","10:43:57","POLICE",7.24,230
"24702","10:43:58","BANKBPH",1002.5,2
"24703","10:43:58","MOSTALZAB",6.16,1916
"24704","10:43:58","JUPITER",3.55,781
"24705","10:43:58","JUPITER",3.55,756
"24706","10:43:58","JUPITER",3.55,360
"24707","10:43:58","ODLEWNIE",10.89,139
"24708","10:43:58","ODLEWNIE",10.88,61
"24709","10:43:59","BIOTON",1.97,1000
"24710","10:43:59","PCGUARD",0.53,2886
"24711","10:43:59","PCGUARD",0.53,13114
"24712","10:44:00","GANT",80.45,33
"24713","10:44:01","ERGIS",6.33,250
"24714","10:44:01","PCGUARD",0.53,2100
"24715","10:44:01","KREDYTB",21.6,2000
"24716","10:44:01","MOSTALEXP",4.97,1000
"24717","10:44:02","B3SYSTEM-PDA",6.27,173
"24718","10:44:02","B3SYSTEM-PDA",6.29,296
"24719","10:44:02","B3SYSTEM-PDA",6.3,99
"24720","10:44:02","B3SYSTEM-PDA",6.3,120
"24721","10:44:02","B3SYSTEM-PDA",6.28,312
"24722","10:44:02","DUDA",13.97,40
"24723","10:44:02","IDMSA",95.7,100
"24724","10:44:03","GANT",80.45,5
"24725","10:44:04","MMPPL",13.77,172
"24726","10:44:05","ENERGOPOL",101,4
"24727","10:44:05","ENERGOPOL",101,37
"24728","10:44:06","LUBAWA",2.13,500
"24729","10:44:07","ALCHEMIA",56.5,235
"24730","10:44:07","PCGUARD",0.53,10000
"24731","10:44:07","JUPITER",3.55,500
"24732","10:44:08","BUDOPOL",7.25,300
"24733","10:44:09","PCGUARD",0.53,2000
"24734","10:44:09","ADVADIS",1.51,2000
"24735","10:44:10","IDMSA",95.7,31
"24736","10:44:10","IDMSA",95.6,7
